id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
59662,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Colour Evening Wear Sari
48522,Women,Apparel,Dress,Jumpsuit,Blue,Winter,2011.0,Casual,French Connection Women Blue Jumpsuit
34098,Boys,Apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,Doodle Boys Check Multi Coloured Shirt
54941,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Do u speak green Women Teal Top
57705,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Lotus Herbals Sandalwood Sun Screen
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
55052,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,,Lakme Enrich Satins Lipstick 134
43137,Men,Personal Care,Fragrance,Perfume and Body Mist,Maroon,Spring,2017.0,Casual,David Beckham Men Intense Instinct Perfume
20465,Women,Accessories,Wallets,Wallets,Red,Winter,2015.0,Casual,Baggit Women Red Famous Taj Wallet
36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Folklore Women Brown Kurta
52045,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black and Grey Reversible Rain Jacket
27224,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress
36356,Men,Accessories,Ties,Ties,Yellow,Summer,2012.0,Formal,Reid & Taylor Men Yellow Patterned Tie
20233,Women,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Wrangler Women Felt Grey Sweater
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans
55436,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Revlon Raspberry Colorburst Lipstick 045
54722,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Fall,2012.0,Ethnic,Shree Women Yellow & Red Printed Salwar Suit with Dupatta
50382,Women,Apparel,Bottomwear,Salwar and Dupatta,Cream,Summer,2012.0,Ethnic,Vishudh Women Printed Cream Salwar and Dupatta
38836,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue Dress
25587,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Vishudh Women Black & Purple Printed Churidar Kurta with Dupatta
24455,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,Nike Women Court Majestic White Shoes
10660,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Doodle Girl Hot shorts ice wash Blue Shorts
44782,Men,Footwear,Shoes,Sports Shoes,White,Summer,2010.0,Sports,Lotto Men White Los Angeles II Sports Shoes
17677,Women,Footwear,Shoes,Heels,Tan,Winter,2015.0,Casual,Catwalk Women Weaved Strap Tan Flats
23442,Women,Apparel,Topwear,Tunics,Orange,Fall,2011.0,Casual,Satya Paul Women Orange Printed Tunic
17021,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Casual Black Sandal
59459,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring
49056,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring
39321,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Capris
56882,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Heels
25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012.0,Casual,Femella Women Olive Leggings
49600,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats
34268,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012.0,Ethnic,Fabindia Women Printed Purple Dupatta
55851,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Colorbar Pro Magnificent Sea Nail Lacquer 037
15749,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trousers
59466,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring
55099,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017.0,Casual,Pond's Women Gold Radiance Youthful Glow Day Cream
47138,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags
21118,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,s.Oliver Men Check Olive Shirt
59002,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Brut Men Alaska Deo
21924,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Biba Women Black Printed Churidar Kurta with Dupatta
12108,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,W Women Printed Pink Kurtis
55293,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017.0,Casual,Lakme Absolute Coralshine Plump & Shine Lip Gloss
29729,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag
14491,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
24204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Skinny Fit Blue Jeans
56624,Women,Personal Care,Skin,Face Moisturisers,Black,Spring,2017.0,Casual,Olay Women Age Protect Anti-Ageing UV Lotion
51401,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and Yellow Check Shirt
44785,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men L500 FG White Sports Shoes
11587,Women,Apparel,Topwear,Kurtis,White,Summer,2011.0,Ethnic,W Women Printed White Kurtis
31180,Girls,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Gini and Jony Kids Leggings
43792,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Gold & Pink Earrings
30260,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes
50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012.0,Ethnic,Vishudh Women Pink Salwar and Dupatta
6015,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Small Black Checked Shirt
37879,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Socks
2673,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Sleek Black Leatherette Hand Bag
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Dress
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers
20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015.0,Casual,Baggit Women Auxi Baby Purple Mobile Pouch
52042,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black Rain Jacket
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta
57702,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Almond Anti-Wrinkle Creme
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Shirt
12792,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Manchester United Black Jersey
18435,Unisex,Accessories,Accessories,Messenger Bag,Black,Fall,2011.0,Casual,Vital Gear Unisex Black Messenger Bag
29140,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Vogue Women Purple Sunglasses
31983,Men,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,ADIDAS Men Black Bag
26934,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress
1801,Women,Accessories,Bags,Backpacks,Pink,Summer,2011.0,Sports,Quechua Women 10L Pink Bag
9634,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts
48513,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black Top
39584,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
17019,Women,Footwear,Shoes,Flats,Brown,Fall,2013.0,Casual,Rocia Women Casual Brown Sandal
43933,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels
33876,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Chronograph Watch
16903,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Status Quo Men Solid Dark Grey Sweatshirt
4789,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,ADIDAS Men's Demon Grey T-shirt
20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Olive Floral Design Tights
43759,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Black Earrings
29988,Women,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Aspen Women Mother Of Pearl Dial Watch AP1193
25779,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders
39326,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress
43508,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women Navy Blue Striped Dress
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Striped White Shirt
8771,Women,Footwear,Sandal,Sports Sandals,Black,Fall,2011.0,Casual,Crocs Women Crle Plterm Black Floater
55009,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,,Lakme Sheer Satin Lip Gloss 23
28461,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Urban Yoga Women Black Capris
55835,Women,Personal Care,Bath and Body,Nail Essentials,White,Summer,2019.0,Casual,Colorbar Acetone Free Nail Enamel Remover
39513,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2013.0,Casual,Peter England Unisex Black Laptop Bag
29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Casual,Basics Men Steel Charcoal Trousers
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Jealous 21 Women Stripes Red Sweater
8785,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Casual,Lotto Women Cathy Pink Jacket
54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,2012.0,Casual,Do u speak green Men Printed Beige Sweatshirt
29547,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Classic Polo Men Printed Yellow T-shirt
4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear
25984,Women,Personal Care,Fragrance,Deodorant,Purple,Spring,2017.0,Casual,J.Del Pozo Halloween Women Deo
48742,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012.0,Casual,Revv Men Steel Bangle
39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta
26359,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Arrow Women Black Top
55499,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Revlon Pink Ice Glace Rose Colorburst Lip Gloss 004
30832,Women,Apparel,Bottomwear,Churidar,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue & Red Churidar
48789,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015.0,Casual,Lucera Women Silver Pendant
27624,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Scullers Men Cream Shorts
50776,Men,Footwear,Sandal,Sandals,Brown,Winter,2013.0,Casual,Clarks Men Brown Leather Sandals
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,John Players Men Solid White Shirt
5263,Unisex,Accessories,Bags,Messenger Bag,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Green Printed Messenger Bag
44376,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012.0,Casual,ONLY Women Blue Waistcoat
11174,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Scullers Men Stripes Green Sweaters
57761,Women,Personal Care,Skin Care,Face Wash and Cleanser,Cream,Spring,2017.0,Casual,Lotus Herbals Tea Tree & Cinnamon Anti-Acne Oil Control Face Wash
27416,Women,Apparel,Bottomwear,Capris,Grey Melange,Winter,2015.0,Casual,Jockey Women Grey Melange Relaxed Fit Capris 1306
34001,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Femella Women Brown Top
5435,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,Nike Men's Encourage The Rookies Grey T-shirt
54580,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Sushilas Women Printed Red Kurta
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Graphic Print Sequins Blue Top
46045,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Gold Earrings
43705,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Ethnic,Royal Diadem White Jewellery Set
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,109F Red & White A-Line Dress
50312,Men,Accessories,Ties,Ties,Lavender,Summer,2012.0,Formal,Park Avenue Men Lavender Tie
39974,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,Gas Men Brown Lear Shoes
15382,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Fila Men Terra Navy Blue Slippers
29920,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Chronograph Watch PL12699JSB
12361,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Solid Blue Shirts
19789,Men,Apparel,Topwear,Tshirts,Orange,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Orange Tshirt
27086,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Casual Flats
12153,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurtas
3504,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,ADIDAS Men Spry Wine Black Sandal
30203,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,Nike Unisex Legend Black Duffle Bag
46283,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,109F Women White Tunic
47351,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Bag
16197,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Rugby Green TShirt
36590,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Provogue Men Eternity Red Shirt
24869,Men,Accessories,Mufflers,Mufflers,Blue,Fall,2011.0,Casual,Reid & Taylor Men Assorted Check Muffler
38638,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt
42075,Men,Accessories,Wallets,Wallets,Black,Summer,2015.0,Casual,American Tourister Men Black Wallet
29918,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Police Men Grey Dial Watch PL12698JSU
56029,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Colorbar Soft Touch Coral Crush Lipstick 022
18451,Women,Personal Care,Fragrance,Fragrance Gift Set,Orange,Spring,2017.0,Casual,Guess Marciano Women Fragrance Gift Set
29316,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,ADIDAS Unisex Power Blue Backpack
38432,Women,Accessories,Bags,Mobile Pouch,Red,Summer,2012.0,Casual,Baggit Women Red Affair Hoor Mobile Pouch
9462,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Check Shirt
3964,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women Blue V Neck Party Top
58523,Unisex,Accessories,Accessories,Travel Accessory,Yellow,Summer,2015.0,Casual,Wildcraft Unisex Yellow Travel Pouch
39514,Unisex,Accessories,Bags,Laptop Bag,Black,Winter,2012.0,Casual,Peter England Unisex Black Laptop Bag
28654,Unisex,Accessories,Headwear,Caps,Grey,Winter,2012.0,Casual,Nike Unisex Grey FCB Cap
19321,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Myntra Men Solid Grey Sweatshirt
43957,Women,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Puma Women Grey Techno Ind Sandals
16369,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Peter England Men Solid Grey Trouser
19745,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Originals Men Red Polo T-shirt
38290,Girls,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Kids Ville Girls Turquoise Blue Top
39342,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Zoom Black Shoes
20861,Women,Accessories,Wallets,Wallets,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Casual Grey Wallet
8120,Men,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Men Black Belt
27278,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Beige Kurta
7168,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirt
56640,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Mumbai Slang Women Multi Coloured Tunic
26537,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,ID Men Blue Shoes
31580,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Navy Blue T-shirt
17270,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Black Polo Tshirt
23045,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Jeggings
18836,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,Peter England Men Classic Black Belt
51657,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Chronograph Watch CH2694
53100,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings
45859,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Vishudh Women Multi Coloured Kurta
40517,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Titan Men Cream Dial Watch
12154,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Ethnic,Aurelia Women Solid Black Leggings
6071,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Epaulettes Pink T-shirt
4726,Boys,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Boy's Regatta Annual White Teen Kidswear
33481,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Baggit Women Baaz Sandwichtost Purple Belt
53756,Unisex,Accessories,Bags,Laptop Bag,Black,Spring,2013.0,Casual,Puma Unisex Black Laptop Sleeve
17614,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boys Cycle Black Tshirt
47164,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Peter England Men Brown Belt
7157,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer Black Tunics
52670,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Morellato Men Silver Dial Watch
14859,Women,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Wallets
13240,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Jackets
46042,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set
34462,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Laptop Sleeve
36751,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Little Miss Girls Blah White Top
57766,Women,Personal Care,Skin Care,Face Scrub and Exfoliator,Cream,Spring,2017.0,Casual,Lotus Herbals Apriscrub Fresh Apricot Scrub 60g
27623,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Scullers Men Beige Shorts
52026,Unisex,Apparel,Topwear,Rain Jacket,Grey,Summer,2012.0,,Just Natural Unisex Grey Rain Jacket
8586,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Shirt
9454,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Check Shirt
16199,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Blue Polo T-Shirt
56649,Women,Apparel,Topwear,Kurtis,Cream,Fall,2012.0,Ethnic,Mumbai Slang Women Cream Kurti
23870,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Men Black  Track Pant
1853,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Inkfruit Mens Little Bit More T-shirt
29112,Women,Accessories,Socks,Socks,White,Winter,2015.0,Casual,Puma Women Pack of 3 Socks
6844,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Summer,2011.0,,Timberland Unisex Boot Lace Shoe Accessories
43539,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women Multicoloured Striped Top
8324,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's Athletic 77 Dept White Kidswear
19541,Men,Accessories,Gloves,Gloves,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Gloves
39146,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012.0,Ethnic,Aneri Women Purple Ombre Churidar Kurta & Dupatta Set
16951,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses
49655,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Mineral Pink & Green Skirt
2874,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
40145,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Kinky Pink Capris
24400,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Vishudh Women Black Printed Kurta
42612,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set
12162,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Blue Leggings
13282,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Casual,Gini and Jony Kids Solid Black Capris
12350,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Reid & Taylor Men Pink Striped Shirt
9659,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
35116,Women,Accessories,Jewellery,Necklace and Chains,Black,Summer,2012.0,Casual,Allen Solly Woman Black Necklace
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Spykar Men Stripes Navy Blue Shirt
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt
23241,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,Aneri Women Juhi Blue Kurti
2245,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Women White Polo T-shirt
